0,1,2,3,4,5,6,7,8,9,10,11,gender,label
0.30887374,0.46647185,0.49727765,0.40394664,0.34951818,0.2522368,0.23478544,0.24036051,0.16928296,0.16101398,0.18261845,0.21029091,male,child
0.33289924,0.31099156,0.41393402,0.42691982,0.34286976,0.2371041,0.22838302,0.1818118,0.14899142,0.209661,0.21642223,0.27654287,male,child
0.4041478,0.4655604,0.46059042,0.47418717,0.3822462,0.2911264,0.23358911,0.2549072,0.25593194,0.19789922,0.2393627,0.30459994,male,child
0.3418503,0.4415765,0.40396369,0.42262647,0.40667158,0.30109283,0.25917444,0.22929248,0.19479315,0.2090012,0.20714737,0.26711166,male,child
0.3939774,0.571889,0.5281789,0.3752117,0.32300144,0.28041756,0.2123697,0.19029233,0.22285607,0.20358637,0.17079674,0.25772482,male,child
0.33380336,0.33427635,0.3556005,0.40112346,0.46124202,0.36869135,0.25733972,0.21833079,0.21585275,0.17316492,0.16718386,0.2580161,male,child
0.338651,0.37819538,0.47872093,0.43971688,0.38934943,0.28544095,0.23283651,0.18823959,0.1775123,0.2433166,0.26308298,0.27586126,male,child
0.27739248,0.39157665,0.50697684,0.4445435,0.34012184,0.27933082,0.25459456,0.2831964,0.2694944,0.24985929,0.24546275,0.26221272,male,child
0.34436372,0.44069386,0.4283184,0.41794723,0.36063245,0.23063153,0.2021394,0.28817362,0.28892064,0.25887376,0.24518925,0.23199484,male,child
0.40071556,0.54838365,0.60237014,0.49575862,0.36268798,0.30523044,0.33096102,0.32076588,0.21107279,0.15957585,0.17551994,0.29547688,male,child
0.24668984,0.3710221,0.4626816,0.44609085,0.3483422,0.30089143,0.1940547,0.1823043,0.21967416,0.19560845,0.172612,0.19349846,male,child
0.40744776,0.48399866,0.47901458,0.33972818,0.25867927,0.2324521,0.2281008,0.26379505,0.25525188,0.29918548,0.36880347,0.37013268,male,child
